subject,session,trial,time,duration,event,mouse_position,choice,visit,n_visits,n_samples,sample_size,ups_left,ups_right,red_left,red_right,colored_left,colored_right,colored_blocked
12,12,3,907.8469,0.33,stay,right,1,2,3,25,1.0,0.15,0.4,41.0,13.0,56.0,19.0,14.0
12,12,3,908.1768,0.35,stay,right,1,2,3,25,5.0,0.15,0.4,41.0,17.0,56.0,24.0,14.0
12,12,3,908.5268,0.24,stay,right,1,2,3,25,2.0,0.15,0.4,41.0,19.0,56.0,26.0,14.0
12,12,3,908.7668,0.33,stay,right,1,2,3,25,5.0,0.15,0.4,41.0,23.0,56.0,31.0,14.0
12,12,3,909.0967,0.21,stay,right,1,2,3,25,3.0,0.15,0.4,41.0,26.0,56.0,34.0,14.0
12,12,3,909.3067,0.34,stay,right,1,2,3,25,4.0,0.15,0.4,41.0,29.0,56.0,38.0,14.0
12,12,3,909.6466,0.22,stay,right,1,2,3,25,3.0,0.15,0.4,41.0,32.0,56.0,41.0,14.0
12,12,3,909.8667,0.72,stay,right,1,2,3,25,2.0,0.15,0.4,41.0,34.0,56.0,43.0,14.0
12,12,3,910.5865,0.28,switch,left,1,3,3,25,4.0,0.15,0.4,42.0,34.0,60.0,43.0,14.0
12,12,3,910.8665,0.23,stay,left,1,3,3,25,5.0,0.15,0.4,46.0,34.0,65.0,43.0,14.0
12,12,3,911.0963,0.21,select,left,1,3,3,25,NaN,0.15,0.4,0,0,65.0,43.0,14.0
12,12,3,911.3064,7.45,outcome,elsewhere,1,3,3,25,NaN,0.15,0.4,0,0,65.0,43.0,14.0
12,12,4,972.9903,0.89,start button,elsewhere,1,0,5,33,NaN,0.55,0.7,0,0,13.0,18.0,16.0
12,12,4,973.8805,0.85,reveal green,elsewhere,1,0,5,33,NaN,0.55,0.7,0,0,13.0,18.0,16.0
12,12,4,974.7306,0.66,reveal green,elsewhere,1,0,5,33,NaN,0.55,0.7,0,0,13.0,18.0,16.0
12,12,4,975.3904,4.45,reveal green,elsewhere,1,0,5,33,NaN,0.55,0.7,0,0,13.0,18.0,16.0
12,12,4,979.8414,0.48,start sampling,elsewhere,1,0,5,33,NaN,0.55,0.7,0,0,13.0,18.0,16.0
12,12,4,980.3198,0.25,switch,left,1,1,5,33,13.0,0.55,0.7,11.0,0.0,13.0,18.0,16.0
12,12,4,980.5697,0.21,stay,left,1,1,5,33,3.0,0.55,0.7,13.0,0.0,16.0,18.0,16.0
12,12,4,980.7797,0.27,stay,left,1,1,5,33,5.0,0.55,0.7,17.0,0.0,21.0,18.0,16.0
12,12,4,981.0497,0.34,stay,left,1,1,5,33,1.0,0.55,0.7,18.0,0.0,22.0,18.0,16.0
12,12,4,981.3897,0.29,stay,left,1,1,5,33,1.0,0.55,0.7,18.0,0.0,23.0,18.0,16.0
12,12,4,981.6797,0.26,stay,left,1,1,5,33,5.0,0.55,0.7,20.0,0.0,28.0,18.0,16.0
12,12,4,981.9396,0.3,stay,left,1,1,5,33,4.0,0.55,0.7,23.0,0.0,32.0,18.0,16.0
12,12,4,982.2396,0.29,stay,left,1,1,5,33,4.0,0.55,0.7,25.0,0.0,36.0,18.0,16.0
12,12,4,982.5296,0.27,stay,left,1,1,5,33,2.0,0.55,0.7,25.0,0.0,38.0,18.0,16.0
12,12,4,982.7996,0.33,stay,left,1,1,5,33,2.0,0.55,0.7,26.0,0.0,40.0,18.0,16.0
12,12,4,983.1295,0.3,stay,left,1,1,5,33,1.0,0.55,0.7,27.0,0.0,41.0,18.0,16.0
12,12,4,983.4295,0.55,stay,left,1,1,5,33,4.0,0.55,0.7,30.0,0.0,45.0,18.0,16.0
12,12,4,983.9795,0.35,switch,right,1,2,5,33,18.0,0.55,0.7,30.0,10.0,45.0,18.0,16.0
12,12,4,984.3295,0.34,stay,right,1,2,5,33,3.0,0.55,0.7,30.0,13.0,45.0,21.0,16.0
12,12,4,984.6695,0.25,stay,right,1,2,5,33,2.0,0.55,0.7,30.0,14.0,45.0,23.0,16.0
12,12,4,984.9194,0.35,stay,right,1,2,5,33,5.0,0.55,0.7,30.0,17.0,45.0,28.0,16.0
12,12,4,985.2695,0.35,stay,right,1,2,5,33,2.0,0.55,0.7,30.0,18.0,45.0,30.0,16.0
12,12,4,985.6194,0.34,stay,right,1,2,5,33,3.0,0.55,0.7,30.0,21.0,45.0,33.0,16.0
12,12,4,985.9595,0.28,stay,right,1,2,5,33,4.0,0.55,0.7,30.0,23.0,45.0,37.0,16.0
12,12,4,986.2393,0.32,stay,right,1,2,5,33,4.0,0.55,0.7,30.0,25.0,45.0,41.0,16.0
12,12,4,986.5593,0.26,stay,right,1,2,5,33,5.0,0.55,0.7,30.0,29.0,45.0,46.0,16.0
12,12,4,986.8193,0.4,stay,right,1,2,5,33,4.0,0.55,0.7,30.0,30.0,45.0,50.0,16.0
12,12,4,987.2191,0.31,switch,left,1,3,5,33,5.0,0.55,0.7,34.0,30.0,50.0,50.0,16.0
12,12,4,987.5291,0.34,stay,left,1,3,5,33,3.0,0.55,0.7,37.0,30.0,53.0,50.0,16.0
12,12,4,987.8691,0.24,stay,left,1,3,5,33,3.0,0.55,0.7,38.0,30.0,56.0,50.0,16.0
12,12,4,988.1092,0.37,stay,left,1,3,5,33,5.0,0.55,0.7,42.0,30.0,61.0,50.0,16.0
12,12,4,988.4791,0.35,switch,right,1,4,5,33,1.0,0.55,0.7,42.0,30.0,61.0,51.0,16.0
12,12,4,988.829,0.26,stay,right,1,4,5,33,2.0,0.55,0.7,42.0,32.0,61.0,53.0,16.0
12,12,4,989.089,0.27,stay,right,1,4,5,33,5.0,0.55,0.7,42.0,35.0,61.0,58.0,16.0
12,12,4,989.359,0.73,stay,right,1,4,5,33,2.0,0.55,0.7,42.0,37.0,61.0,60.0,16.0
12,12,4,990.0888,0.24,switch,left,1,5,5,33,1.0,0.55,0.7,43.0,37.0,62.0,60.0,16.0
12,12,4,990.3288,0.23,stay,left,1,5,5,33,3.0,0.55,0.7,46.0,37.0,65.0,60.0,16.0
12,12,4,990.5588,0.33,stay,left,1,5,5,33,4.0,0.55,0.7,50.0,37.0,69.0,60.0,16.0
12,12,4,990.8886,0.21,select,left,1,5,5,33,NaN,0.55,0.7,0,0,69.0,60.0,16.0
12,12,4,991.0987,7.86,outcome,elsewhere,1,5,5,33,NaN,0.55,0.7,0,0,69.0,60.0,16.0
12,12,5,1029.1749,0.59,start button,elsewhere,0,0,3,30,NaN,0.2,0.4,0,0,11.0,8.0,14.0
12,12,5,1029.7651,0.5,reveal green,elsewhere,0,0,3,30,NaN,0.2,0.4,0,0,11.0,8.0,14.0
12,12,5,1030.2653,0.38,reveal green,elsewhere,0,0,3,30,NaN,0.2,0.4,0,0,11.0,8.0,14.0
12,12,5,1030.6453,1.64,reveal green,elsewhere,0,0,3,30,NaN,0.2,0.4,0,0,11.0,8.0,14.0
12,12,5,1032.2863,0.8,start sampling,elsewhere,0,0,3,30,NaN,0.2,0.4,0,0,11.0,8.0,14.0
12,12,5,1033.0849,0.22,switch,right,0,1,3,30,8.0,0.2,0.4,0.0,5.0,11.0,8.0,14.0
12,12,5,1033.3048,0.21,stay,right,0,1,3,30,4.0,0.2,0.4,0.0,7.0,11.0,12.0,14.0
12,12,5,1033.5147,0.25,stay,right,0,1,3,30,5.0,0.2,0.4,0.0,9.0,11.0,17.0,14.0
12,12,5,1033.7648,0.22,stay,right,0,1,3,30,3.0,0.2,0.4,0.0,11.0,11.0,20.0,14.0
12,12,5,1033.9848,0.29,stay,right,0,1,3,30,3.0,0.2,0.4,0.0,12.0,11.0,23.0,14.0
12,12,5,1034.2747,0.23,stay,right,0,1,3,30,4.0,0.2,0.4,0.0,13.0,11.0,27.0,14.0
12,12,5,1034.5046,0.32,stay,right,0,1,3,30,1.0,0.2,0.4,0.0,13.0,11.0,28.0,14.0
12,12,5,1034.8246,0.34,stay,right,0,1,3,30,5.0,0.2,0.4,0.0,14.0,11.0,33.0,14.0
12,12,5,1035.1646,0.35,stay,right,0,1,3,30,5.0,0.2,0.4,0.0,15.0,11.0,38.0,14.0
12,12,5,1035.5146,0.24,stay,right,0,1,3,30,2.0,0.2,0.4,0.0,16.0,11.0,40.0,14.0
12,12,5,1035.7545,0.34,stay,right,0,1,3,30,3.0,0.2,0.4,0.0,17.0,11.0,43.0,14.0
12,12,5,1036.0946,0.29,stay,right,0,1,3,30,1.0,0.2,0.4,0.0,18.0,11.0,44.0,14.0
12,12,5,1036.3845,0.29,stay,right,0,1,3,30,5.0,0.2,0.4,0.0,19.0,11.0,49.0,14.0
12,12,5,1036.6747,0.22,stay,right,0,1,3,30,5.0,0.2,0.4,0.0,21.0,11.0,54.0,14.0
12,12,5,1036.8944,0.46,stay,right,0,1,3,30,2.0,0.2,0.4,0.0,23.0,11.0,56.0,14.0
12,12,5,1037.3543,0.31,switch,left,0,2,3,30,11.0,0.2,0.4,3.0,23.0,11.0,56.0,14.0
12,12,5,1037.6644,0.28,stay,left,0,2,3,30,2.0,0.2,0.4,4.0,23.0,13.0,56.0,14.0
12,12,5,1037.9442,0.3,stay,left,0,2,3,30,3.0,0.2,0.4,5.0,23.0,16.0,56.0,14.0
12,12,5,1038.2442,0.24,stay,left,0,2,3,30,4.0,0.2,0.4,6.0,23.0,20.0,56.0,14.0
12,12,5,1038.4842,0.34,stay,left,0,2,3,30,1.0,0.2,0.4,6.0,23.0,21.0,56.0,14.0
12,12,5,1038.8242,0.24,stay,left,0,2,3,30,1.0,0.2,0.4,6.0,23.0,22.0,56.0,14.0
12,12,5,1039.0641,0.25,stay,left,0,2,3,30,2.0,0.2,0.4,7.0,23.0,24.0,56.0,14.0
12,12,5,1039.3141,0.25,stay,left,0,2,3,30,3.0,0.2,0.4,8.0,23.0,27.0,56.0,14.0
12,12,5,1039.5641,0.23,stay,left,0,2,3,30,4.0,0.2,0.4,10.0,23.0,31.0,56.0,14.0
12,12,5,1039.794,0.29,stay,left,0,2,3,30,4.0,0.2,0.4,10.0,23.0,35.0,56.0,14.0
12,12,5,1040.084,0.3,stay,left,0,2,3,30,4.0,0.2,0.4,11.0,23.0,39.0,56.0,14.0
12,12,5,1040.384,0.32,stay,left,0,2,3,30,2.0,0.2,0.4,11.0,23.0,41.0,56.0,14.0
12,12,5,1040.704,0.31,stay,left,0,2,3,30,2.0,0.2,0.4,11.0,23.0,43.0,56.0,14.0
12,12,5,1041.0139,0.45,stay,left,0,2,3,30,1.0,0.2,0.4,12.0,23.0,44.0,56.0,14.0
12,12,5,1041.464,0.48,switch,right,0,3,3,30,5.0,0.2,0.4,12.0,24.0,44.0,61.0,14.0
12,12,5,1041.9437,0.21,select,right,0,3,3,30,NaN,0.2,0.4,0,0,44.0,61.0,14.0
12,12,5,1042.1537,6.83,outcome,elsewhere,0,3,3,30,NaN,0.2,0.4,0,0,44.0,61.0,14.0
12,12,6,1049.183,0.5,start button,elsewhere,1,0,2,32,NaN,0.2,0.1,0,0,14.0,12.0,8.0
12,12,6,1049.6832,0.37,reveal green,elsewhere,1,0,2,32,NaN,0.2,0.1,0,0,14.0,12.0,8.0
12,12,6,1050.0532,0.41,reveal green,elsewhere,1,0,2,32,NaN,0.2,0.1,0,0,14.0,12.0,8.0
12,12,6,1050.4634,1.11,reveal green,elsewhere,1,0,2,32,NaN,0.2,0.1,0,0,14.0,12.0,8.0
12,12,6,1051.5745,0.96,start sampling,elsewhere,1,0,2,32,NaN,0.2,0.1,0,0,14.0,12.0,8.0
12,12,6,1052.5328,0.33,switch,left,1,1,2,32,14.0,0.2,0.1,2.0,0.0,14.0,12.0,8.0
12,12,6,1052.8628,0.3,stay,left,1,1,2,32,3.0,0.2,0.1,3.0,0.0,17.0,12.0,8.0
12,12,6,1053.1628,0.22,stay,left,1,1,2,32,5.0,0.2,0.1,4.0,0.0,22.0,12.0,8.0
12,12,6,1053.3827,0.28,stay,left,1,1,2,32,5.0,0.2,0.1,4.0,0.0,27.0,12.0,8.0
12,12,6,1053.663,0.35,stay,left,1,1,2,32,5.0,0.2,0.1,5.0,0.0,32.0,12.0,8.0
12,12,6,1054.0127,0.23,stay,left,1,1,2,32,2.0,0.2,0.1,5.0,0.0,34.0,12.0,8.0
12,12,6,1054.2426,0.35,stay,left,1,1,2,32,1.0,0.2,0.1,5.0,0.0,35.0,12.0,8.0
12,12,6,1054.5926,0.31,stay,left,1,1,2,32,4.0,0.2,0.1,5.0,0.0,39.0,12.0,8.0
12,12,6,1054.9028,0.3,stay,left,1,1,2,32,4.0,0.2,0.1,5.0,0.0,43.0,12.0,8.0
12,12,6,1055.2026,0.23,stay,left,1,1,2,32,5.0,0.2,0.1,5.0,0.0,48.0,12.0,8.0
12,12,6,1055.4325,0.3,stay,left,1,1,2,32,4.0,0.2,0.1,6.0,0.0,52.0,12.0,8.0
12,12,6,1055.7327,0.24,stay,left,1,1,2,32,4.0,0.2,0.1,8.0,0.0,56.0,12.0,8.0
12,12,6,1055.9725,0.34,stay,left,1,1,2,32,5.0,0.2,0.1,9.0,0.0,61.0,12.0,8.0
12,12,6,1056.3124,0.34,stay,left,1,1,2,32,4.0,0.2,0.1,10.0,0.0,65.0,12.0,8.0
12,12,6,1056.6524,0.46,stay,left,1,1,2,32,4.0,0.2,0.1,12.0,0.0,69.0,12.0,8.0
12,12,6,1057.1125,0.32,switch,right,1,2,2,32,12.0,0.2,0.1,12.0,1.0,69.0,12.0,8.0
12,12,6,1057.4325,0.29,stay,right,1,2,2,32,5.0,0.2,0.1,12.0,1.0,69.0,17.0,8.0
12,12,6,1057.7224,0.26,stay,right,1,2,2,32,3.0,0.2,0.1,12.0,1.0,69.0,20.0,8.0
12,12,6,1057.9824,0.3,stay,right,1,2,2,32,4.0,0.2,0.1,12.0,1.0,69.0,24.0,8.0
12,12,6,1058.2824,0.21,stay,right,1,2,2,32,4.0,0.2,0.1,12.0,1.0,69.0,28.0,8.0
12,12,6,1058.4923,0.21,stay,right,1,2,2,32,3.0,0.2,0.1,12.0,2.0,69.0,31.0,8.0
12,12,6,1058.7023,0.31,stay,right,1,2,2,32,1.0,0.2,0.1,12.0,2.0,69.0,32.0,8.0
12,12,6,1059.0123,0.28,stay,right,1,2,2,32,5.0,0.2,0.1,12.0,2.0,69.0,37.0,8.0
12,12,6,1059.2923,0.25,stay,right,1,2,2,32,1.0,0.2,0.1,12.0,2.0,69.0,38.0,8.0
12,12,6,1059.5423,0.34,stay,right,1,2,2,32,2.0,0.2,0.1,12.0,2.0,69.0,40.0,8.0
12,12,6,1059.8822,0.35,stay,right,1,2,2,32,5.0,0.2,0.1,12.0,2.0,69.0,45.0,8.0
12,12,6,1060.2322,0.3,stay,right,1,2,2,32,4.0,0.2,0.1,12.0,3.0,69.0,49.0,8.0
12,12,6,1060.5321,0.21,stay,right,1,2,2,32,3.0,0.2,0.1,12.0,3.0,69.0,52.0,8.0
12,12,6,1060.7421,0.24,stay,right,1,2,2,32,3.0,0.2,0.1,12.0,5.0,69.0,55.0,8.0
12,12,6,1060.9821,0.21,stay,right,1,2,2,32,2.0,0.2,0.1,12.0,5.0,69.0,57.0,8.0
12,12,6,1061.1921,0.34,stay,right,1,2,2,32,1.0,0.2,0.1,12.0,5.0,69.0,58.0,8.0
12,12,6,1061.532,0.31,stay,right,1,2,2,32,1.0,0.2,0.1,12.0,6.0,69.0,59.0,8.0
12,12,6,1061.8418,0.21,select,right,1,2,2,32,NaN,0.2,0.1,0,0,69.0,59.0,8.0
12,12,6,1062.0519,7.09,outcome,elsewhere,1,2,2,32,NaN,0.2,0.1,0,0,69.0,59.0,8.0
12,12,7,1200.2286,0.54,start button,elsewhere,0,0,3,30,NaN,0.7,0.65,0,0,8.0,11.0,7.0
12,12,7,1200.7689,0.38,reveal green,elsewhere,0,0,3,30,NaN,0.7,0.65,0,0,8.0,11.0,7.0
12,12,7,1201.1487,0.38,reveal green,elsewhere,0,0,3,30,NaN,0.7,0.65,0,0,8.0,11.0,7.0
12,12,7,1201.5287,1.61,reveal green,elsewhere,0,0,3,30,NaN,0.7,0.65,0,0,8.0,11.0,7.0
12,12,7,1203.1399,0.97,start sampling,elsewhere,0,0,3,30,NaN,0.7,0.65,0,0,8.0,11.0,7.0
12,12,7,1204.1082,0.22,switch,left,0,1,3,30,8.0,0.7,0.65,6.0,0.0,8.0,11.0,7.0
12,12,7,1204.3282,0.22,stay,left,0,1,3,30,2.0,0.7,0.65,8.0,0.0,10.0,11.0,7.0
12,12,7,1204.5482,0.3,stay,left,0,1,3,30,2.0,0.7,0.65,10.0,0.0,12.0,11.0,7.0
12,12,7,1204.8481,0.26,stay,left,0,1,3,30,4.0,0.7,0.65,12.0,0.0,16.0,11.0,7.0
12,12,7,1205.1081,0.26,stay,left,0,1,3,30,2.0,0.7,0.65,14.0,0.0,18.0,11.0,7.0
12,12,7,1205.3681,0.29,stay,left,0,1,3,30,4.0,0.7,0.65,16.0,0.0,22.0,11.0,7.0
12,12,7,1205.6581,0.25,stay,left,0,1,3,30,3.0,0.7,0.65,18.0,0.0,25.0,11.0,7.0
12,12,7,1205.908,0.29,stay,left,0,1,3,30,5.0,0.7,0.65,21.0,0.0,30.0,11.0,7.0
12,12,7,1206.198,0.23,stay,left,0,1,3,30,5.0,0.7,0.65,23.0,0.0,35.0,11.0,7.0
12,12,7,1206.428,0.26,stay,left,0,1,3,30,3.0,0.7,0.65,26.0,0.0,38.0,11.0,7.0
12,12,7,1206.688,0.35,stay,left,0,1,3,30,2.0,0.7,0.65,28.0,0.0,40.0,11.0,7.0
12,12,7,1207.038,0.34,stay,left,0,1,3,30,5.0,0.7,0.65,31.0,0.0,45.0,11.0,7.0
12,12,7,1207.3779,0.26,stay,left,0,1,3,30,4.0,0.7,0.65,34.0,0.0,49.0,11.0,7.0
12,12,7,1207.6379,0.44,stay,left,0,1,3,30,2.0,0.7,0.65,34.0,0.0,51.0,11.0,7.0
12,12,7,1208.0779,0.22,switch,right,0,2,3,30,11.0,0.7,0.65,34.0,8.0,51.0,11.0,7.0
12,12,7,1208.2979,0.24,stay,right,0,2,3,30,5.0,0.7,0.65,34.0,10.0,51.0,16.0,7.0
12,12,7,1208.5379,0.26,stay,right,0,2,3,30,1.0,0.7,0.65,34.0,10.0,51.0,17.0,7.0
12,12,7,1208.7979,0.23,stay,right,0,2,3,30,5.0,0.7,0.65,34.0,14.0,51.0,22.0,7.0
12,12,7,1209.0279,0.27,stay,right,0,2,3,30,4.0,0.7,0.65,34.0,16.0,51.0,26.0,7.0
12,12,7,1209.2978,0.27,stay,right,0,2,3,30,4.0,0.7,0.65,34.0,20.0,51.0,30.0,7.0
12,12,7,1209.5678,0.34,stay,right,0,2,3,30,3.0,0.7,0.65,34.0,22.0,51.0,33.0,7.0
12,12,7,1209.9078,0.31,stay,right,0,2,3,30,1.0,0.7,0.65,34.0,23.0,51.0,34.0,7.0
12,12,7,1210.2178,0.26,stay,right,0,2,3,30,4.0,0.7,0.65,34.0,27.0,51.0,38.0,7.0
12,12,7,1210.4777,0.26,stay,right,0,2,3,30,4.0,0.7,0.65,34.0,31.0,51.0,42.0,7.0
12,12,7,1210.7377,0.3,stay,right,0,2,3,30,5.0,0.7,0.65,34.0,34.0,51.0,47.0,7.0
12,12,7,1211.0377,0.69,stay,right,0,2,3,30,4.0,0.7,0.65,34.0,37.0,51.0,51.0,7.0
12,12,7,1211.7275,0.3,switch,left,0,3,3,30,5.0,0.7,0.65,38.0,37.0,56.0,51.0,7.0
12,12,7,1212.0275,0.24,stay,left,0,3,3,30,1.0,0.7,0.65,38.0,37.0,57.0,51.0,7.0
12,12,7,1212.2675,0.26,stay,left,0,3,3,30,5.0,0.7,0.65,42.0,37.0,62.0,51.0,7.0
12,12,7,1212.5277,0.33,stay,left,0,3,3,30,2.0,0.7,0.65,42.0,37.0,64.0,51.0,7.0
12,12,7,1212.8573,0.21,select,left,0,3,3,30,NaN,0.7,0.65,0,0,64.0,51.0,7.0
12,12,7,1213.0673,6.84,outcome,elsewhere,0,3,3,30,NaN,0.7,0.65,0,0,64.0,51.0,7.0
12,12,8,1248.2239,0.53,start button,elsewhere,0,0,4,38,NaN,0.5,0.65,0,0,8.0,10.0,6.0
12,12,8,1248.7541,0.46,reveal green,elsewhere,0,0,4,38,NaN,0.5,0.65,0,0,8.0,10.0,6.0
12,12,8,1249.2143,0.47,reveal green,elsewhere,0,0,4,38,NaN,0.5,0.65,0,0,8.0,10.0,6.0
12,12,8,1249.6842,2.27,reveal green,elsewhere,0,0,4,38,NaN,0.5,0.65,0,0,8.0,10.0,6.0
12,12,8,1251.9553,1.22,start sampling,elsewhere,0,0,4,38,NaN,0.5,0.65,0,0,8.0,10.0,6.0
12,12,8,1253.1735,0.27,switch,left,0,1,4,38,8.0,0.5,0.65,4.0,0.0,8.0,10.0,6.0
12,12,8,1253.4435,0.3,stay,left,0,1,4,38,4.0,0.5,0.65,4.0,0.0,12.0,10.0,6.0
12,12,8,1253.7435,0.33,stay,left,0,1,4,38,1.0,0.5,0.65,4.0,0.0,13.0,10.0,6.0
12,12,8,1254.0734,0.28,stay,left,0,1,4,38,5.0,0.5,0.65,6.0,0.0,18.0,10.0,6.0
12,12,8,1254.3534,0.32,stay,left,0,1,4,38,2.0,0.5,0.65,8.0,0.0,20.0,10.0,6.0
12,12,8,1254.6734,0.26,stay,left,0,1,4,38,5.0,0.5,0.65,10.0,0.0,25.0,10.0,6.0
12,12,8,1254.9333,0.31,stay,left,0,1,4,38,3.0,0.5,0.65,11.0,0.0,28.0,10.0,6.0
12,12,8,1255.2434,0.25,stay,left,0,1,4,38,1.0,0.5,0.65,11.0,0.0,29.0,10.0,6.0
12,12,8,1255.4933,0.26,stay,left,0,1,4,38,2.0,0.5,0.65,11.0,0.0,31.0,10.0,6.0
12,12,8,1255.7533,0.32,stay,left,0,1,4,38,4.0,0.5,0.65,14.0,0.0,35.0,10.0,6.0
12,12,8,1256.0732,0.22,stay,left,0,1,4,38,3.0,0.5,0.65,16.0,0.0,38.0,10.0,6.0
12,12,8,1256.2932,0.34,stay,left,0,1,4,38,1.0,0.5,0.65,16.0,0.0,39.0,10.0,6.0
12,12,8,1256.6332,0.3,stay,left,0,1,4,38,2.0,0.5,0.65,16.0,0.0,41.0,10.0,6.0
12,12,8,1256.9331,0.24,stay,left,0,1,4,38,4.0,0.5,0.65,19.0,0.0,45.0,10.0,6.0
12,12,8,1257.1731,0.28,stay,left,0,1,4,38,2.0,0.5,0.65,20.0,0.0,47.0,10.0,6.0
12,12,8,1257.4531,0.33,stay,left,0,1,4,38,1.0,0.5,0.65,20.0,0.0,48.0,10.0,6.0
12,12,8,1257.7831,0.33,stay,left,0,1,4,38,2.0,0.5,0.65,21.0,0.0,50.0,10.0,6.0
12,12,8,1258.113,0.34,stay,left,0,1,4,38,5.0,0.5,0.65,23.0,0.0,55.0,10.0,6.0
12,12,8,1258.453,0.28,stay,left,0,1,4,38,4.0,0.5,0.65,26.0,0.0,59.0,10.0,6.0
12,12,8,1258.733,0.35,stay,left,0,1,4,38,5.0,0.5,0.65,30.0,0.0,64.0,10.0,6.0
12,12,8,1259.0831,0.21,switch,right,0,2,4,38,10.0,0.5,0.65,30.0,5.0,64.0,10.0,6.0
12,12,8,1259.293,0.27,stay,right,0,2,4,38,3.0,0.5,0.65,30.0,6.0,64.0,13.0,6.0
12,12,8,1259.563,0.35,stay,right,0,2,4,38,1.0,0.5,0.65,30.0,7.0,64.0,14.0,6.0
12,12,8,1259.9131,0.33,stay,right,0,2,4,38,2.0,0.5,0.65,30.0,8.0,64.0,16.0,6.0
12,12,8,1260.2429,0.34,stay,right,0,2,4,38,3.0,0.5,0.65,30.0,10.0,64.0,19.0,6.0
12,12,8,1260.5829,0.29,stay,right,0,2,4,38,5.0,0.5,0.65,30.0,13.0,64.0,24.0,6.0
12,12,8,1260.8728,0.23,stay,right,0,2,4,38,3.0,0.5,0.65,30.0,16.0,64.0,27.0,6.0
12,12,8,1261.1029,0.24,stay,right,0,2,4,38,5.0,0.5,0.65,30.0,20.0,64.0,32.0,6.0
12,12,8,1261.3428,0.35,stay,right,0,2,4,38,1.0,0.5,0.65,30.0,21.0,64.0,33.0,6.0
12,12,8,1261.6928,0.32,stay,right,0,2,4,38,1.0,0.5,0.65,30.0,22.0,64.0,34.0,6.0
12,12,8,1262.0127,0.31,stay,right,0,2,4,38,1.0,0.5,0.65,30.0,23.0,64.0,35.0,6.0
12,12,8,1262.3227,0.28,stay,right,0,2,4,38,3.0,0.5,0.65,30.0,24.0,64.0,38.0,6.0
12,12,8,1262.6027,0.24,stay,right,0,2,4,38,1.0,0.5,0.65,30.0,25.0,64.0,39.0,6.0
12,12,8,1262.8427,0.57,stay,right,0,2,4,38,3.0,0.5,0.65,30.0,26.0,64.0,42.0,6.0
12,12,8,1263.4126,0.21,switch,left,0,3,4,38,2.0,0.5,0.65,31.0,26.0,66.0,42.0,6.0
12,12,8,1263.6225,0.46,stay,left,0,3,4,38,5.0,0.5,0.65,32.0,26.0,71.0,42.0,6.0
12,12,8,1264.0826,0.35,switch,right,0,4,4,38,1.0,0.5,0.65,32.0,27.0,71.0,43.0,6.0
12,12,8,1264.4325,0.39,stay,right,0,4,4,38,2.0,0.5,0.65,32.0,29.0,71.0,45.0,6.0
12,12,8,1264.8223,0.21,select,right,0,4,4,38,NaN,0.5,0.65,0,0,71.0,45.0,6.0
12,12,8,1265.0323,6.85,outcome,elsewhere,0,4,4,38,NaN,0.5,0.65,0,0,71.0,45.0,6.0
12,12,9,1272.0816,0.62,start button,elsewhere,1,0,4,38,NaN,0.35,0.3,0,0,18.0,6.0,8.0
12,12,9,1272.7018,0.46,reveal green,elsewhere,1,0,4,38,NaN,0.35,0.3,0,0,18.0,6.0,8.0
12,12,9,1273.1619,0.39,reveal green,elsewhere,1,0,4,38,NaN,0.35,0.3,0,0,18.0,6.0,8.0
12,12,9,1273.552,0.93,reveal green,elsewhere,1,0,4,38,NaN,0.35,0.3,0,0,18.0,6.0,8.0
12,12,9,1274.4831,0.46,start sampling,elsewhere,1,0,4,38,NaN,0.35,0.3,0,0,18.0,6.0,8.0
12,12,9,1274.9415,0.32,switch,right,1,1,4,38,6.0,0.35,0.3,0.0,1.0,18.0,6.0,8.0
12,12,9,1275.2617,0.28,stay,right,1,1,4,38,4.0,0.35,0.3,0.0,2.0,18.0,10.0,8.0
12,12,9,1275.5414,0.34,stay,right,1,1,4,38,2.0,0.35,0.3,0.0,3.0,18.0,12.0,8.0
12,12,9,1275.8814,0.28,stay,right,1,1,4,38,4.0,0.35,0.3,0.0,4.0,18.0,16.0,8.0
12,12,9,1276.1614,0.21,stay,right,1,1,4,38,2.0,0.35,0.3,0.0,4.0,18.0,18.0,8.0
12,12,9,1276.3715,0.35,stay,right,1,1,4,38,3.0,0.35,0.3,0.0,4.0,18.0,21.0,8.0
12,12,9,1276.7213,0.27,stay,right,1,1,4,38,1.0,0.35,0.3,0.0,4.0,18.0,22.0,8.0
12,12,9,1276.9913,0.27,stay,right,1,1,4,38,1.0,0.35,0.3,0.0,4.0,18.0,23.0,8.0
12,12,9,1277.2613,0.3,stay,right,1,1,4,38,2.0,0.35,0.3,0.0,4.0,18.0,25.0,8.0
12,12,9,1277.5613,0.35,stay,right,1,1,4,38,1.0,0.35,0.3,0.0,5.0,18.0,26.0,8.0
12,12,9,1277.9114,0.35,stay,right,1,1,4,38,5.0,0.35,0.3,0.0,7.0,18.0,31.0,8.0
12,12,9,1278.2612,0.21,stay,right,1,1,4,38,2.0,0.35,0.3,0.0,8.0,18.0,33.0,8.0
12,12,9,1278.4712,0.32,stay,right,1,1,4,38,4.0,0.35,0.3,0.0,10.0,18.0,37.0,8.0
12,12,9,1278.7912,0.26,stay,right,1,1,4,38,2.0,0.35,0.3,0.0,10.0,18.0,39.0,8.0
